RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
84639,41,60639,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,924.1326380949334,928.8089303023957,913.6775725830784,924.1495758303396,935.0573418926632,944.209382738546,943.4859127888768,950.2098434248368,955.451363839761,968.4800058512728,967.8283958162078,965.4028276791056,957.9869814016316,961.0256402114288,977.7081019114283,987.4041700440808,981.841184089742,972.1777486495812,970.0547117670004,975.1790463935,981.15373576859,982.2759922972892,990.3102120848276,992.7424822897988,1012.3744710112376,1014.2470108047542,1025.9280212847834,1020.1370480062794,1028.4744951577334,1028.3214857228002,1033.3069143544467,1032.458821547472,1040.7937099336257,1037.361250342557,1043.6821659163936,1036.1000933158966,1057.8188233613168,1063.9462374025916,1059.8053538696097,1067.050496046758,1070.4978064340548,1081.7715466915329,1087.2905287304789,1092.1264692854477,1088.9945796626243,1095.0977259979495,1093.0322300037703,1104.621336635168,1085.8973341428798,1069.4687325585403,1078.4605176364248,1101.708605264874,1108.0396872543292,1103.4817711533217,1107.2538319991522,1099.77631849718,1098.8151327940143,1082.4339140176746,1103.5229417487926,1121.62201097394,1156.2672968792388,1149.5057323723786,1153.9080147484528,1133.3713025878783,1130.4213460491171,1129.447998220429,1136.6112870341778,1149.8940960163754,1154.6088958297037,1184.409355218924,1179.3333401363889,1192.396167322033,1175.9835716847508,1197.7393731824195,1180.2837441520676,1200.6434293759205,1207.2364706684414,1231.3580069334816,1244.6516875038358,1254.4136609416144,1259.9531377720875,1247.9316558689598,1255.2500035470032,1256.127178344156,1260.5388779882894,1268.7807741860738,1296.6698455257012,1319.217404909468,1321.4497527629726,1318.573429177975,1316.2017251734308,1331.034751855688,1341.9167748744972,1361.9285700022765,1373.3136819268543,1380.0900386146766,1385.6639610709726,1371.8198886602272,1376.4650626792532,1373.8518884367927,1403.8259912640808,1404.5951277234135,1410.5695824544366,1403.0385982190792,1435.711239258892,1444.6991876443312,1440.0755553216993,1429.6344767407902,1443.1482130124914,1462.7634904162346,1466.6309534630168,1471.8720132541,1464.6037243702904,1479.578334249759,1493.1895388803791,1509.7239726120613,1498.1517908416208,1504.7261788359656,1524.160278470547,1552.3246753246756
92341,42,78245,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1008.7288571162732,1011.3820498156356,1013.8875346800158,1016.1629356437855,1025.542985439728,1027.8174035197146,1035.791110359545,1033.0505005241605,1035.525430322887,1036.824804507445,1041.412557695305,1044.7815090848771,1048.3627525417448,1050.210001792791,1055.9508088053738,1056.6835513125998,1058.7807674950468,1054.9400624144791,1058.3901253656002,1065.0724636283655,1069.665985779074,1074.256621693165,1077.9157191800948,1086.323443491646,1089.21491605137,1093.37201872589,1097.965725265518,1106.190054778479,1110.9631536314423,1117.0851923224586,1116.5007226572766,1112.0743071502684,1107.9555026181158,1106.5369785795483,1108.3144589179265,1106.4216219781515,1109.557838776862,1117.7466498166289,1125.555652235046,1130.018503109588,1129.3513582583028,1138.3502414447269,1142.8469960851571,1134.5338227579955,1129.5271827626868,1131.5329311436376,1152.3018269375746,1159.6141823549897,1173.249996850276,1171.6060553926493,1172.3782705063209,1175.3015965556704,1183.615818336305,1185.4094561225374,1192.4082065866646,1211.0734155947496,1227.5144080177988,1237.131142925488,1229.845679470039,1234.642580313013,1233.1892428630688,1241.3099434341,1244.6149080971677,1241.0276264828672,1231.3255147310058,1219.3573638955402,1219.3705915395203,1210.840485622303,1204.703002806482,1208.9292105356533,1220.8206204035273,1233.6007602791012,1235.3710284752356,1242.8229214963274,1244.0471348342642,1260.7414881725408,1274.135369575087,1304.7725500377155,1334.6690873228945,1366.1613672256117,1389.4119503488143,1406.1204553507514,1407.7733820115527,1414.3871549980931,1421.8826275455574,1437.240999637718,1452.3216843935336,1461.5799969043371,1476.8580460381806,1481.0810820830543,1484.7273707768616,1480.511213495549,1481.53309459026,1484.0288059358916,1491.0123289607268,1494.6788016725047,1501.4711861299213,1492.1637418341863,1491.168237647893,1477.5966215914716,1474.539655600485,1461.414778092235,1449.9689911138391,1443.7284228985675,1443.5485722961876,1438.163621217465,1446.1662125307307,1442.9749819046058,1450.4062460897076,1440.9650243918284,1435.2196185782734,1438.1598261961842,1439.3840935977444,1453.0157271097385,1451.5351892269964,1456.1325954286658,1449.952031367675,1454.1280330449315,1446.3358896669815,1446.856243188688,1443.5163655483086,1453.106587259512,1456.1875458358331,1458.6060168012884,1456.0939812973377,1449.960447715111,1454.332138422748,1452.7574196120354,1455.420095627715,1452.4833547228302,1451.6500727117264,1450.0351684894113,1445.4205603377377
62030,43,11219,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.829464048862,2444.788646943018,2434.255513330922,2457.784073883088,2507.4190412565054,2521.577100651837,2520.4252190226453,2539.029885015752,2542.498551388323,2556.3894437877148,2550.0
96882,44,92503,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,1269.5555129967895,1281.0954023164486,1288.3434210334915,1291.1515235351435,1302.343308957804,1309.790719604565,1300.9331757978823,1292.0852847041265,1294.365831694203,1294.7596063946637,1299.1509434986904,1296.666892323782,1306.2019896748425,1310.8680378228305,1306.4820737609057,1315.1797978518694,1321.7560041331617,1325.9434673649448,1331.4430152112652,1338.876207856383,1337.7127564092336,1346.931908129463,1353.4096543740925,1387.975406472899,1383.1777410096793,1371.705106640206,1374.048838674588,1391.296750206942,1392.345786226393,1410.4831450640102,1428.9611863822847,1474.370513099697,1489.5267097483097,1477.0283236892153,1468.5266063488446,1446.5705912175663,1464.680383730041,1490.720925511214,1499.6765092077148,1498.1333202033554,1507.2100499618584,1521.6462717860616,1533.471733620764,1512.0534940666355,1511.8974869795106,1529.9809070724034,1553.9357387125144,1578.485884519284,1568.3062540751475,1578.3955579629223,1588.916115227296,1596.5322451116788,1604.2147617588005,1599.0125334315114,1595.946837838729,1604.2975552108194,1613.0714017107878,1618.162938301185,1616.5159576379788,1614.5172346659886,1626.337115501109,1619.107826502105,1666.8054786816006,1680.9520311084414,1697.6292812244355,1700.6124642787074,1706.771973520548,1730.4632139023531,1748.1042841089106,1747.3158395232383,1760.2931143504777,1788.2033213447946,1829.0866419613683,1855.8423997297364,1875.0872940566728,1904.217663630356,1941.152677381342,1987.505792971472,2008.8751441183465,2028.3127395838455,2047.5051161622323,2100.894311554811,2161.8158307239423,2170.7791910822298,2175.226533380014,2184.1277719658847,2205.4907322522668,2221.2685233152406,2211.882172685885,2216.6043623305354,2233.864243867862,2238.2075539638263,2251.6038081301213,2226.115798651752,2210.2573327404075,2221.4653813725654,2224.616995979389,2219.67588252301,2214.509582969101,2220.583995494292,2241.2642661041477,2234.0887593022294,2236.238261386047,2244.205282455548,2257.679971874989,2275.3783832145696,2277.4501619996786,2263.182650522994,2251.653342276924,2256.6147805010783,2265.397669863483,2270.6923965589417,2265.9902817836864,2274.2251061717343,2294.153226624408,2297.1839804821934,2302.783302902424,2300.292644987876,2316.089969047495,2323.105103612557,2342.1629882956063,2353.6657824173253,2359.7304937361696,2363.381791044221,2372.173396134068,2381.28727729099,2374.91634776797,2381.747559401091,2382.185373963006,2393.467276817068,2396.129916032925,2409.307961028732,2413.318300653594
92481,46,78521,zip,TX,TX,Brownsville,"Brownsville-Harlingen, TX",Cameron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.4816673172627,1143.5778529852148,1145.0151285503653,1153.2135142260483,1171.89674861218,1183.3796102680024,1186.7743149605435,1187.5586497157428,1188.3239664477155,1186.974591206627,1194.9549593403465,1202.2726020602486,1218.5085552933945,1225.3111111111111
62017,47,11206,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2327.530073106027,2331.67981282129,2389.7491082771926,2404.724410660473,2441.571532563543,2466.017785695354,2489.9403637138453,2489.415430431324,2488.14173030999,2495.9395969035727,2549.292538521439,2546.350944740132,2556.674939136051,2501.590633715562,2492.961397807469,2486.3974913293778,2523.325287246442,2541.51820276925,2526.1455255802084,2515.686180064574,2513.0283769140606,2552.5928233254663,2545.2974039973456,2576.214396862301,2566.155512450533,2587.4945408002304,2558.6630943644054,2547.32319428536,2524.6122715626616,2521.9463923725148,2533.250134591344,2534.399194931525,2531.5157241677907,2508.1464697398687,2529.7987442172494,2544.928184453328,2551.0852628987004,2543.907586414719,2554.904003578447,2566.8284613130445,2561.8770874084894,2554.022669145946,2550.128736692905,2555.1018569058847,2543.430505359487,2540.849662332656,2525.3153464834445,2531.3467038870563,2527.779749308502,2555.453435912673,2571.298353157838,2580.1412250848903,2598.7908369205843,2615.0224986110125,2629.31398850407,2642.795298389995,2670.827754174726,2695.026476135306,2717.6170515556773,2721.9902577633043,2748.4391543991096,2753.4599017748374,2770.700223899647,2724.304763091296,2696.653677441388,2639.402320797105,2594.810729950565,2529.555413265083,2461.992411379775,2407.489998491909,2378.1592353783058,2384.3037856144824,2388.493637149295,2395.8522155401897,2388.644187665995,2402.0510048981123,2424.7348252060847,2489.9458680281828,2560.3351689813408,2653.032850747095,2751.229698634464,2829.515991974747,2907.214441856704,2942.9326732988065,2969.675354780671,3003.9607950777736,3044.746240147396,3116.2051169385745,3159.255260489421,3184.9876912965588,3190.383325480563,3211.8537184078946,3229.132453402343,3249.5856078049123,3244.851427150269,3242.008326365305,3272.582175648814,3313.010148714227,3317.1515061861005,3316.698930514567,3300.3528781618047,3324.183098125625,3331.6766301139546,3331.0085955494774,3342.108373161137,3342.1045882626727,3327.19290201753,3319.975582333315,3318.6978326557096,3350.7936604459333,3388.15102361106,3397.8219830967505,3413.386509120912,3400.6232487637285,3410.189139409838,3396.3611498820133,3380.1160354843337,3384.1708330937918,3425.764716278419,3463.00434327589,3476.697658551376,3455.2952200195487,3446.7964194706788,3453.9278289555814,3469.9054106237936,3489.94113149362,3504.9969643096983,3537.842856782126,3567.5150588962038,3586.584656049976,3588.429552460781,3591.4252547460574,3603.821367048112
62032,48,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1958.6448330599524,1969.3818090455109,1993.554758594276,2020.2866089162508,2011.5442283086863,2032.8353651084144,2032.7847175407485,2037.1688944041505,2038.609963079596,2068.16353370778,2088.7480108649347,2106.8083458721326,2109.9409538683653,2125.5792419926656,2146.926740883948,2126.550842338118,2114.2366021545954,2089.0173115542016,2117.2015613430176,2133.363865790158,2151.375852498154,2123.2122597731054,2142.5356850627813,2158.616563948436,2170.535957397516,2149.805193051546,2119.2021612585413,2150.8431335260675,2177.20366706844,2205.148651365389,2191.3311945761675,2206.614282251581,2203.8437194922035,2213.9846591537544,2198.09503367453,2200.4790130685333,2216.9745892425303,2223.954064493645,2221.857792407985,2224.0061212551805,2232.845560181016,2247.096619628792,2253.442841316064,2255.957499104049,2250.0459903332794,2251.428160889847,2259.8797982516617,2255.3827263331486,2267.3613605244614,2277.8945827491307,2304.6378097519955,2306.498035263765,2305.830854548851,2303.26185917243,2317.84181188734,2324.7484135463915,2347.797726412492,2368.862561970514,2389.289838003112,2412.792502601656,2418.5508007486296,2437.994966521221,2414.013093642759,2394.470443755045,2371.0028803287764,2336.950307480427,2300.405928790343,2255.563056326451,2214.991004640328,2196.396647383167,2181.7112076820745,2181.506654570898,2160.3433088109127,2157.9087206802187,2155.6000954811693,2180.8882726610186,2195.4493524462705,2226.013822400771,2262.0103788047045,2308.297874129805,2362.663319623482,2393.2757303531957,2444.4258662656584,2485.081753018429,2550.3776685441394,2572.4145815276856,2600.1046725974084,2624.1452188371813,2666.7835494896503,2715.434833953443,2754.156432916884,2795.243840105413,2806.9008415123694,2820.4327501355406,2808.4965405686416,2804.640996697574,2793.1169910611,2816.4974949534403,2834.361215515779,2846.810822571788,2849.397472477189,2850.880152317201,2860.2308236694507,2868.813280980912,2888.8617134468163,2900.3309167406924,2916.8368493060475,2919.149147728847,2937.7926956917004,2922.72446643068,2928.6046816964254,2924.2939609776536,2960.8613704482923,2979.7268460300684,2993.1342897684576,2984.94783301934,2974.1146597083016,2995.2123961927414,3005.9737413895677,3033.984820389884,3023.8731748563155,3050.037442712269,3061.177562408798,3082.848749180336,3073.710940771122,3077.824314410836,3084.8828376080864,3108.900374024639,3135.997509907828,3143.5423494980155,3161.9386838456458,3173.160340234497,3207.4043839758124
61796,49,10456,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002.457441263416,3030.6136403699225,2973.4209150016563,2867.6388888888887
96825,50,92345,zip,CA,CA,Hesperia,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.5863999190155,1815.562801341792,1852.3475758497973,1845.514282184333,1881.186798863985,1882.3192863201,1885.503828417127,1878.5695747413577,1887.20324707591,1907.199672396189,1928.4363066267445,1950.4611404524503,1948.3928202883787,1949.748559988222,1935.1091897641545,1933.0985568083663,1930.9875809075209,1941.2168377902324,1954.02335837388,1975.7014758665205,1981.2011493717027,1966.2116668083052,1961.0047946940867,1962.6400157628127,1980.392338178644,1985.1035738807643,1983.9557380437443,1995.4494543978108,2005.857485793213,2007.871088751876,2037.4864768997284,2044.5817011566248,2053.7207186749747,2058.1573936112486,2042.1944582512413,2085.9263386189923,2086.395066106116,2106.7424102617933,2128.101140461503,2140.5676924977192,2145.0666926877893,2155.6677399507867,2142.8752366221665,2144.2017917674034,2148.203347096979,2162.5436394352,2187.836966604564,2161.2000000000003
91968,51,77479,zip,TX,TX,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1677.1907249049375,1694.0481890729657,1685.720227360476,1681.0959856493473,1664.7721195133854,1668.6973867033478,1667.783628253099,1675.9626909393885,1672.7903203162668,1670.793207677559,1671.399891898658,1671.8954176797115,1671.174230854809,1660.9206027811326,1665.5351247099695,1648.4224357356854,1643.0653528642713,1632.051854352217,1637.7284072385164,1638.5204652472073,1629.6739164048354,1620.401883785329,1607.50287045766,1599.9230702942098,1603.8245550609242,1608.392867696182,1623.0174831250504,1629.5504869720774,1640.5882012948532,1635.7518678257218,1634.2145129122564,1626.221312912353,1634.7428471468395,1641.1223253444375,1651.1358109072903,1648.2793049821369,1642.0890775660794,1641.993941961734,1634.9899399591045,1635.4475792216642,1633.4946594522503,1637.8698022660012,1640.2516484218645,1644.9364291679117,1640.333176438172,1647.894626871866,1655.3809245192776,1669.6122613672455,1667.838576190018,1662.117576816751,1662.2394328278724,1664.657510749597,1665.057571110228,1668.768546322024,1669.4721713273098,1672.2458655626094,1676.5224619363958,1672.5175264793158,1667.614781473693,1662.7319744260217,1669.4339556747923,1676.3675350023411,1690.9499078872936,1678.800765094673,1669.781267189696,1657.7580413933797,1653.9362651508245,1659.4280870036887,1677.3445758704854,1708.4717792718527,1717.1947815037142,1734.753401763891,1740.481726323682,1752.2697928635753,1770.333073215701,1797.900614618869,1840.391691618849,1872.5712012299653,1933.5278158850629,1973.770768647504,1993.1776372242743,1978.1030072003111,2003.2939313742856,2011.402528431853,2012.889151203626,2006.02703564148,2007.6694289540271,2019.4601616259345,2012.247638828074,2026.411031561048,2018.067789844656,2006.3003098400643,2018.8165351559396,2050.748249492108,2065.3931195212976,2070.8994504554616,2068.892270243688,2073.7592899042784,2065.432840090089,2063.1563012365064,2070.2297483714256,2078.5470857627565,2074.814619777173,2076.4072238584163,2056.0621109202257,2046.3307154347149,2045.260177588068,2057.2180358417627,2079.4104939608487,2084.6106264908594,2083.508010019838,2083.610339905813,2092.4543614362847,2091.8959900011105,2093.0199160716734,2086.7818563802844,2104.4149795785315,2110.0832926602225,2122.180427931129,2110.877246231645,2105.793063096435,2110.43511161304,2123.9597358093424,2131.2798775923397,2130.769835359556,2132.864127677487,2143.0572995218017,2157.588821587692,2160.020948574306,2163.879247101718,2161.1448003426253,2172.4755609961057,2175.9324162679427
